source_style,target_style,similarity,source_idx,target_idx,source_artist,target_artist
Early_Renaissance,High_Renaissance,0.9008327126502991,44469,47498,leonardo-da-vinci,raphael
Northern_Renaissance,High_Renaissance,0.8990277051925659,44944,47498,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.8979818224906921,21752,47498,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.8967883586883545,49002,47498,Unknown Artist,raphael
Baroque,Rococo,0.8882940411567688,56746,55810,Unknown Artist,Unknown Artist
High_Renaissance,Rococo,0.8614979982376099,36093,55810,titian,Unknown Artist
Mannerism_Late_Renaissance,Rococo,0.8551169633865356,46809,55810,el-greco,Unknown Artist
Baroque,Rococo,0.8538548946380615,3942,55810,rembrandt,Unknown Artist
Mannerism_Late_Renaissance,Rococo,0.8537142276763916,56674,55810,el-greco,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8597761988639832,29714,56856,Unknown Artist,tintoretto
Northern_Renaissance,Mannerism_Late_Renaissance,0.8553019165992737,9114,56856,albrecht-durer,tintoretto
Northern_Renaissance,Mannerism_Late_Renaissance,0.8531560301780701,8682,56856,albrecht-durer,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8521477580070496,25222,56856,Unknown Artist,tintoretto
Northern_Renaissance,Mannerism_Late_Renaissance,0.8520342707633972,11222,56856,albrecht-durer,tintoretto
Early_Renaissance,Northern_Renaissance,0.9099896550178528,56716,56826,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.9043586254119873,56780,56826,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.9043242931365967,25324,56826,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8991152048110962,35704,56826,pietro-perugino,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8941633105278015,19174,56826,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8709467649459839,36632,56235,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8475055694580078,56234,56235,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8361728191375732,56219,56235,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8359892964363098,55666,56235,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8353413939476013,36868,56235,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.9397388100624084,56355,20746,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.938643217086792,55695,20746,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.9304401874542236,56604,20746,leonardo-da-vinci,raphael
Early_Renaissance,High_Renaissance,0.9302747249603271,43726,20746,Unknown Artist,raphael
Northern_Renaissance,High_Renaissance,0.9283649921417236,4321,20746,albrecht-durer,raphael
Northern_Renaissance,Mannerism_Late_Renaissance,0.8968876600265503,34061,30641,Unknown Artist,el-greco
Northern_Renaissance,Mannerism_Late_Renaissance,0.8854067921638489,30414,30641,Unknown Artist,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.8843881487846375,38210,30641,Unknown Artist,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.8819913864135742,36811,30641,pietro-perugino,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.877810001373291,20579,30641,Unknown Artist,el-greco
Early_Renaissance,Northern_Renaissance,0.8901879191398621,56569,41641,fra-angelico,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8830928206443787,56305,41641,fra-angelico,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8710231781005859,22096,41641,fra-angelico,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.868111789226532,56105,41641,fra-angelico,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.867585301399231,44319,41641,fra-angelico,Unknown Artist
High_Renaissance,Baroque,0.8823642730712891,56136,55647,Unknown Artist,peter-paul-rubens
Mannerism_Late_Renaissance,Baroque,0.8816688060760498,36642,55647,paolo-veronese,peter-paul-rubens
Mannerism_Late_Renaissance,Baroque,0.8787552714347839,26922,55647,paolo-veronese,peter-paul-rubens
Mannerism_Late_Renaissance,Baroque,0.8776752948760986,49404,55647,Unknown Artist,peter-paul-rubens
High_Renaissance,Baroque,0.8723734617233276,30618,55647,Unknown Artist,peter-paul-rubens
Northern_Renaissance,Mannerism_Late_Renaissance,0.8676691651344299,56873,56579,Unknown Artist,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8535450100898743,26869,56579,Unknown Artist,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8532324433326721,20815,56579,Unknown Artist,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8508933186531067,56857,56579,fra-angelico,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.85016930103302,47347,56579,Unknown Artist,el-greco
Mannerism_Late_Renaissance,Baroque,0.9091868996620178,51500,27680,paolo-veronese,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.9022801518440247,20409,27680,Unknown Artist,Unknown Artist
High_Renaissance,Baroque,0.896456778049469,56875,27680,pietro-perugino,Unknown Artist
Early_Renaissance,Baroque,0.8949138522148132,40052,27680,Unknown Artist,Unknown Artist
High_Renaissance,Baroque,0.8923839330673218,49571,27680,titian,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8192404508590698,27917,23069,Unknown Artist,hans-memling
Early_Renaissance,Northern_Renaissance,0.8077486157417297,56550,23069,Unknown Artist,hans-memling
Early_Renaissance,Northern_Renaissance,0.8069583773612976,56525,23069,Unknown Artist,hans-memling
Early_Renaissance,Northern_Renaissance,0.8007766008377075,56467,23069,Unknown Artist,hans-memling
Early_Renaissance,Northern_Renaissance,0.7990561127662659,27505,23069,Unknown Artist,hans-memling
Northern_Renaissance,Mannerism_Late_Renaissance,0.8673182129859924,30414,55758,Unknown Artist,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.8616558909416199,46602,55758,pietro-perugino,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.8578463196754456,56127,55758,raphael,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8562027812004089,50229,55758,fra-angelico,el-greco
Northern_Renaissance,Mannerism_Late_Renaissance,0.8549865484237671,18155,55758,albrecht-durer,el-greco
Early_Renaissance,High_Renaissance,0.8986247777938843,56018,33527,fra-angelico,Unknown Artist
Early_Renaissance,High_Renaissance,0.8983296155929565,55775,33527,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8866438865661621,55627,33527,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8841983079910278,2747,33527,albrecht-durer,Unknown Artist
Early_Renaissance,High_Renaissance,0.8808706402778625,56451,33527,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8980696201324463,55808,48260,Unknown Artist,titian
High_Renaissance,Mannerism_Late_Renaissance,0.8889409303665161,51395,48260,Unknown Artist,titian
High_Renaissance,Mannerism_Late_Renaissance,0.8879178166389465,55985,48260,raphael,titian
High_Renaissance,Mannerism_Late_Renaissance,0.8878656625747681,49492,48260,Unknown Artist,titian
High_Renaissance,Mannerism_Late_Renaissance,0.8870664834976196,52548,48260,Unknown Artist,titian
Early_Renaissance,Northern_Renaissance,0.7931627035140991,29533,17979,Unknown Artist,albrecht-durer
High_Renaissance,Northern_Renaissance,0.7792777419090271,52576,17979,leonardo-da-vinci,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.7780855298042297,49464,17979,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.7739591598510742,56688,17979,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.772168755531311,56820,17979,Unknown Artist,albrecht-durer
Early_Renaissance,High_Renaissance,0.9130119681358337,56604,25458,leonardo-da-vinci,Unknown Artist
Northern_Renaissance,High_Renaissance,0.9118500351905823,11580,25458,albrecht-durer,Unknown Artist
Early_Renaissance,High_Renaissance,0.9099186062812805,34366,25458,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.9089842438697815,49002,25458,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.9069111347198486,24143,25458,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.902096152305603,32870,27923,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8822790384292603,55624,27923,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8811904191970825,48338,27923,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8809298872947693,25709,27923,pietro-perugino,Unknown Artist
Early_Renaissance,High_Renaissance,0.9086548089981079,28215,55743,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.9060388207435608,56604,55743,leonardo-da-vinci,raphael
Early_Renaissance,High_Renaissance,0.9048460721969604,21752,55743,Unknown Artist,raphael
Northern_Renaissance,High_Renaissance,0.9026528000831604,11580,55743,albrecht-durer,raphael
Early_Renaissance,High_Renaissance,0.9022607207298279,38644,55743,Unknown Artist,raphael
Northern_Renaissance,Mannerism_Late_Renaissance,0.9108706712722778,11580,28715,albrecht-durer,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.908806324005127,56387,28715,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.9087871313095093,30163,28715,Unknown Artist,Unknown Artist
Northern_Renaissance,Mannerism_Late_Renaissance,0.9063511490821838,56686,28715,lucas-cranach-the-elder,Unknown Artist
Northern_Renaissance,Mannerism_Late_Renaissance,0.9050100445747375,57052,28715,Unknown Artist,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.9151504635810852,56674,56030,el-greco,Unknown Artist
High_Renaissance,Baroque,0.9014565348625183,55896,56030,Unknown Artist,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.886189877986908,56520,56030,el-greco,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.880567193031311,46809,56030,el-greco,Unknown Artist
High_Renaissance,Baroque,0.8795297145843506,45243,56030,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.7212193012237549,56992,56275,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.7205836176872253,48011,56275,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.7196357250213623,55745,56275,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.719626247882843,50688,56275,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.7180719375610352,38975,56275,Unknown Artist,michelangelo
Northern_Renaissance,Baroque,0.9110354781150818,49358,38214,Unknown Artist,jacob-jordaens
Mannerism_Late_Renaissance,Baroque,0.893927276134491,29795,38214,tintoretto,jacob-jordaens
Mannerism_Late_Renaissance,Baroque,0.8924077153205872,25980,38214,tintoretto,jacob-jordaens
Mannerism_Late_Renaissance,Baroque,0.8894839286804199,42704,38214,paolo-veronese,jacob-jordaens
Mannerism_Late_Renaissance,Baroque,0.8870739936828613,38977,38214,el-greco,jacob-jordaens
High_Renaissance,Baroque,0.911217212677002,52548,57132,Unknown Artist,bartolome-esteban-murillo
Northern_Renaissance,Baroque,0.9072905778884888,56295,57132,Unknown Artist,bartolome-esteban-murillo
High_Renaissance,Baroque,0.8975624442100525,57155,57132,Unknown Artist,bartolome-esteban-murillo
High_Renaissance,Baroque,0.8972058892250061,49492,57132,Unknown Artist,bartolome-esteban-murillo
High_Renaissance,Baroque,0.8970356583595276,42841,57132,raphael,bartolome-esteban-murillo
Early_Renaissance,Northern_Renaissance,0.8314374685287476,48154,55964,fra-angelico,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8299627304077148,52054,55964,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8212488293647766,22394,55964,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8210111260414124,52243,55964,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8181734681129456,48850,55964,fra-angelico,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.9038017392158508,46903,50840,Unknown Artist,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.9026830196380615,40818,50840,Unknown Artist,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8896031379699707,39783,50840,titian,tintoretto
Northern_Renaissance,Mannerism_Late_Renaissance,0.8854632377624512,34061,50840,Unknown Artist,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.885049045085907,35224,50840,pietro-perugino,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.9171419143676758,31767,55971,raphael,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8997442722320557,34153,55971,raphael,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8893991112709045,49571,55971,titian,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.882083535194397,37872,55971,raphael,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8818796873092651,49962,55971,Unknown Artist,paolo-veronese
Mannerism_Late_Renaissance,Baroque,0.9104505777359009,48260,53002,titian,bartolome-esteban-murillo
Mannerism_Late_Renaissance,Baroque,0.9055575132369995,41217,53002,Unknown Artist,bartolome-esteban-murillo
Mannerism_Late_Renaissance,Baroque,0.9017428159713745,56983,53002,titian,bartolome-esteban-murillo
Mannerism_Late_Renaissance,Baroque,0.8946671485900879,56440,53002,Unknown Artist,bartolome-esteban-murillo
Mannerism_Late_Renaissance,Baroque,0.8937442302703857,21652,53002,titian,bartolome-esteban-murillo
High_Renaissance,Mannerism_Late_Renaissance,0.8954200148582458,55705,32464,Unknown Artist,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8921667337417603,35224,32464,pietro-perugino,tintoretto
Early_Renaissance,Mannerism_Late_Renaissance,0.89180588722229,45939,32464,Unknown Artist,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8914444446563721,46602,32464,pietro-perugino,tintoretto
Early_Renaissance,Mannerism_Late_Renaissance,0.8914165496826172,45736,32464,Unknown Artist,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.9157233834266663,56127,25145,raphael,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.9059627652168274,56892,25145,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.9053000211715698,45156,25145,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8927923440933228,56694,25145,pietro-perugino,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8921199440956116,56417,25145,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8468565344810486,19597,11955,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8414872884750366,55779,11955,Unknown Artist,albrecht-durer
High_Renaissance,Northern_Renaissance,0.8403511643409729,56229,11955,titian,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8323819041252136,56407,11955,Unknown Artist,albrecht-durer
High_Renaissance,Northern_Renaissance,0.8247022032737732,48622,11955,Unknown Artist,albrecht-durer
Early_Renaissance,Mannerism_Late_Renaissance,0.8854831457138062,32261,46835,Unknown Artist,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8845992088317871,40864,46835,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8834493160247803,46602,46835,pietro-perugino,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8825945854187012,30376,46835,pietro-perugino,Unknown Artist
Northern_Renaissance,Mannerism_Late_Renaissance,0.8803725838661194,56778,46835,hans-holbein-the-younger,Unknown Artist
Early_Renaissance,High_Renaissance,0.8880060911178589,46641,56447,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.8810281157493591,56123,56447,pietro-perugino,michelangelo
Early_Renaissance,High_Renaissance,0.8733518719673157,42667,56447,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.8726716041564941,55869,56447,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.8726200461387634,43150,56447,Unknown Artist,michelangelo
Mannerism_Late_Renaissance,Baroque,0.8540788888931274,27334,56038,tintoretto,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8463151454925537,36455,56038,tintoretto,Unknown Artist
High_Renaissance,Baroque,0.844986081123352,25069,56038,Unknown Artist,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8411198854446411,33011,56038,paolo-veronese,Unknown Artist
High_Renaissance,Baroque,0.8386032581329346,30981,56038,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8744450807571411,56035,12172,titian,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8735025525093079,56922,12172,Unknown Artist,albrecht-durer
High_Renaissance,Northern_Renaissance,0.8516442179679871,55731,18004,titian,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8311313986778259,56372,18004,pietro-perugino,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8079229593276978,37938,18004,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8068476915359497,24818,18004,Unknown Artist,albrecht-durer
High_Renaissance,Northern_Renaissance,0.8031015992164612,56128,18004,pietro-perugino,albrecht-durer
Northern_Renaissance,High_Renaissance,0.9107313752174377,56435,33704,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8954532146453857,26130,33704,fra-angelico,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8949908018112183,32975,33704,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.894616425037384,50099,33704,fra-angelico,Unknown Artist
